n : -4.855849577019725;-0.7449760514243122
n : -1.679732619841885;-2.900194397802239
n : -0.6439810666884993;-4.237415843984817
n : 3.8430201992706827;-4.9320311531087135
n : -2.473952129175192;-3.285111847619758
n : 0.332121151057434;-3.2855310095088655
n : 1.6604156522687301;-4.557427886692141
n : 0.6204479338887827;4.949754518386486
n : 2.1477221988918576;3.8048264211544893
n : 4.231365487830956;-0.21542576016144732
n : -3.169180641623389;-3.9960351354417734
n : -2.3699784093438767;4.555232392647634
n : -2.5390370466819645;-3.215560638322168
n : 1.5504619101169013;-0.20848739740611855
n : 4.785265664080457;2.755658458902656
n : -1.5324427092019999;0.5334885963709599
n : -2.701253152510581;3.875203102877304
n : 0.9010428677302906;-4.9564883645239455
n : 2.8549211781386665;-4.751394269975543
n : 1.3360353541910968;4.019495941592993
n : 0.44914358659209785;4.763812758775412
n : 0.5483663537746617;0.6929029838961798
n : -4.2393414868112975;-2.192247252705366
n : -2.060440971235764;-1.9947166368137612
n : -2.7349560412314498;-2.7801635272213776
n : -1.1849494988846523;2.2798036474341945
n : 2.3867240321570717;3.488150820750274
n : -0.6759531723946735;-3.9933531365002537
n : -2.386295182619471;2.718009699679528
n : -0.10748450405786159;4.134686790901634
n : 3.977247559070168;-1.7483585194397957
n : 0.8915019022423687;-1.819772911821719
n : -4.446587329449139;0.8522829447508284
n : 4.026656369395621;-3.954785316975827
n : 3.4213664587881105;0.7234161895690843
n : 3.0559384416334527;-3.6208221922758623
n : -4.833728029301475;4.837171616592411
n : 1.3314784513911402;2.8751596785634863
n : -3.587623006571319;-3.0131838276877545
n : 2.0497896610917277;-3.2077141413853463
n : 0.315355685176435;-0.2524708649119969
n : 3.515407312894359;0.7969201171822977
n : 2.9344723603191794;1.0057124997891451
n : -3.0568671116753663;-0.5497689708736075
n : 4.81773929596762;-3.0611562619558286
n : 0.08329119111711591;0.5688152294164812
n : 1.0156291523925294;4.862546138518875
n : 4.226427268864031;-0.6105217255084971
n : -4.284476905701606;3.2025997131971167
n : 1.483470844663377;-1.493808670746125
n : 0.5146595949837316;-1.1117442233451569
n : -4.561049939023336;3.836105433497419
n : 1.482245627002614;2.799210544772823
